,Unnamed: 0,review_id,business_id,user_id,stars,blob_polarity,review,label,stem_review,complaint,compliments,suggestion for user,suggestion for business
4387,303387,9pJ4wbBcKy6yxd4pHDssCQ,eUbpbGBSe0oQneuAenPasw,qcJwddy9tQXQ8lVvUPtDLw,5,0.111458333,"you could easily, easily spend the whole day reading every last little thing",,"you could easily, easili spend the whole day read everi last littl thing",1,1,0,0
4388,303388,9pJ4wbBcKy6yxd4pHDssCQ,eUbpbGBSe0oQneuAenPasw,qcJwddy9tQXQ8lVvUPtDLw,5,0.7,"it's all fascinating information, but unless you're in some of the rooms alone, reading everything just isn't doable",,"it' all fascin information, but unless you'r in some of the room alone, read everyth just isn't doabl",1,1,0,0
4389,303389,9pJ4wbBcKy6yxd4pHDssCQ,eUbpbGBSe0oQneuAenPasw,qcJwddy9tQXQ8lVvUPtDLw,5,0.0,"given that, i can't imagine kids being entertained at all",,"given that, i can't imagin kid be entertain at all",1,1,0,0
4390,303390,9pJ4wbBcKy6yxd4pHDssCQ,eUbpbGBSe0oQneuAenPasw,qcJwddy9tQXQ8lVvUPtDLw,5,0.072916667,"also, the subject matter is steeped in violence (the museum does not shy away from that at all!), so it's not kid-appropriate at all",,"also, the subject matter is steep in violenc (the museum doe not shi away from that at all!), so it' not kid-appropri at all",1,1,0,0
4391,303391,9pJ4wbBcKy6yxd4pHDssCQ,eUbpbGBSe0oQneuAenPasw,qcJwddy9tQXQ8lVvUPtDLw,5,0.0,"if you're not a fan of salty language, this is not the place for you",,"if you'r not a fan of salti language, thi is not the place for you",1,1,0,0
4392,303392,9pJ4wbBcKy6yxd4pHDssCQ,eUbpbGBSe0oQneuAenPasw,qcJwddy9tQXQ8lVvUPtDLw,5,0.058333333,"the most violent imagery is confined to one room, which is clearly marked and can be easily bypassed",,"the most violent imageri is confin to one room, which is clearli mark and can be easili bypass",1,1,0,0
4393,303393,9pJ4wbBcKy6yxd4pHDssCQ,eUbpbGBSe0oQneuAenPasw,qcJwddy9tQXQ8lVvUPtDLw,5,0.028666667000000003,"admittedly, i have an extremely high tolerance for this type of thing, but the photos are not disturbing (all black & white, often partially obscured)",,"admittedly, i have an extrem high toler for thi type of thing, but the photo are not disturb (all black & white, often partial obscured)",1,1,0,0
4394,303394,9pJ4wbBcKy6yxd4pHDssCQ,eUbpbGBSe0oQneuAenPasw,qcJwddy9tQXQ8lVvUPtDLw,5,0.41666666700000005,"if you have an interest in mob-related history/las vegas history, appreciate reading things and are not squeamish, i highly recommend! the ticket price for residents is a steal and it's a great way to spend a hot afternoon",,"if you have an interest in mob-rel history/la vega history, appreci read thing and are not squeamish, i highli recommend! the ticket price for resid is a steal and it' a great way to spend a hot afternoon",1,1,0,0
4395,303395,Ccx6A8eoWxiXtVgvjhpONQ,eUbpbGBSe0oQneuAenPasw,FGpTtSWdc0vMjvSDXeIKWA,4,0.6,nice alternative from most vegas attractions and a good way to kill the afternoon if you're not hungover,,nice altern from most vega attract and a good way to kill the afternoon if you'r not hungov,1,1,0,0
4396,303396,Ccx6A8eoWxiXtVgvjhpONQ,eUbpbGBSe0oQneuAenPasw,FGpTtSWdc0vMjvSDXeIKWA,4,-0.125,"not appropriate for all ages, obviously",,"not appropri for all ages, obvious",1,1,0,0
4397,303397,Ccx6A8eoWxiXtVgvjhpONQ,eUbpbGBSe0oQneuAenPasw,FGpTtSWdc0vMjvSDXeIKWA,4,-1.0,definitely gruesome in some parts,,definit gruesom in some part,1,1,0,0
4398,303398,Ccx6A8eoWxiXtVgvjhpONQ,eUbpbGBSe0oQneuAenPasw,FGpTtSWdc0vMjvSDXeIKWA,4,0.225,the valentine's day massacre display was pretty intense,,the valentine' day massacr display wa pretti intens,1,1,0,1
4399,303399,Ccx6A8eoWxiXtVgvjhpONQ,eUbpbGBSe0oQneuAenPasw,FGpTtSWdc0vMjvSDXeIKWA,4,0.13636363599999998,museum itself seemed like new,,museum itself seem like new,1,1,0,1
4400,303400,YnRlt1o3fJWW5d9frmcyAA,eUbpbGBSe0oQneuAenPasw,M-O0tasOl0SGiUsxdO5cZw,5,0.0,i came here with a coworker for oscar's book signing,,i came here with a cowork for oscar' book sign,1,1,0,0
4401,303401,YnRlt1o3fJWW5d9frmcyAA,eUbpbGBSe0oQneuAenPasw,M-O0tasOl0SGiUsxdO5cZw,5,0.1,of course having been in town during the construction of the mob museum i had heard about it but honestly never had a desire to go but i'm glad i did,,of cours have been in town dure the construct of the mob museum i had heard about it but honestli never had a desir to go but i'm glad i did,1,1,0,0
4402,303402,YnRlt1o3fJWW5d9frmcyAA,eUbpbGBSe0oQneuAenPasw,M-O0tasOl0SGiUsxdO5cZw,5,0.24675324699999998,"this was a special event so there was live music, appetizer stations and a bar",,"thi wa a special event so there wa live music, appet station and a bar",1,1,0,0
4403,303403,YnRlt1o3fJWW5d9frmcyAA,eUbpbGBSe0oQneuAenPasw,M-O0tasOl0SGiUsxdO5cZw,5,0.0,oscar gave a speech and those who wished to have him sign their book formed a line,,oscar gave a speech and those who wish to have him sign their book form a line,1,1,0,0
4404,303404,YnRlt1o3fJWW5d9frmcyAA,eUbpbGBSe0oQneuAenPasw,M-O0tasOl0SGiUsxdO5cZw,5,0.2,it was at this time we decided to really explore the museum,,it wa at thi time we decid to realli explor the museum,1,1,0,0
4405,303405,YnRlt1o3fJWW5d9frmcyAA,eUbpbGBSe0oQneuAenPasw,M-O0tasOl0SGiUsxdO5cZw,5,0.17222222199999998,we started on the top floor and worked our way down,,we start on the top floor and work our way down,1,1,1,0
4406,303406,YnRlt1o3fJWW5d9frmcyAA,eUbpbGBSe0oQneuAenPasw,M-O0tasOl0SGiUsxdO5cZw,5,0.0,three floors in total,,three floor in total,1,1,0,0
4407,303407,YnRlt1o3fJWW5d9frmcyAA,eUbpbGBSe0oQneuAenPasw,M-O0tasOl0SGiUsxdO5cZw,5,0.0,you could literally spend all day in this place if you chose to read every exhibit and check out each display,,you could liter spend all day in thi place if you chose to read everi exhibit and check out each display,1,1,0,0
4408,303408,YnRlt1o3fJWW5d9frmcyAA,eUbpbGBSe0oQneuAenPasw,M-O0tasOl0SGiUsxdO5cZw,5,0.2,it is really an informative place,,it is realli an inform place,1,1,0,0
4409,303409,YnRlt1o3fJWW5d9frmcyAA,eUbpbGBSe0oQneuAenPasw,M-O0tasOl0SGiUsxdO5cZw,5,0.4,there are also a couple of interactive exhibits that i think kids and adults will enjoy,,there are also a coupl of interact exhibit that i think kid and adult will enjoy,1,1,0,0
4410,303410,YnRlt1o3fJWW5d9frmcyAA,eUbpbGBSe0oQneuAenPasw,M-O0tasOl0SGiUsxdO5cZw,5,-0.2375,who doesn't like shooting a fake gun?!?  i was actually a little surprised at the goriness of some of the pictures but you are learning about the mob after all,,who doesn't like shoot a fake gun?!?  i wa actual a littl surpris at the gori of some of the pictur but you are learn about the mob after all,1,1,0,0
4411,303411,YnRlt1o3fJWW5d9frmcyAA,eUbpbGBSe0oQneuAenPasw,M-O0tasOl0SGiUsxdO5cZw,5,0.0,admission is $10 for locals,,admiss is $10 for local,1,1,0,0
4412,303412,YnRlt1o3fJWW5d9frmcyAA,eUbpbGBSe0oQneuAenPasw,M-O0tasOl0SGiUsxdO5cZw,5,0.0,we parked at the el cortez valet and just walked,,we park at the el cortez valet and just walk,1,1,0,0
4413,303413,loo_fIXh3aoqcN9JvVQivA,eUbpbGBSe0oQneuAenPasw,VfjfjsCxB3D7tbvl3Vm65w,5,-0.166666667,"typically you don't think of museums as a must do in vegas, however you'll want to spend all day here",,"typic you don't think of museum as a must do in vegas, howev you'll want to spend all day here",1,1,1,0
4414,303414,loo_fIXh3aoqcN9JvVQivA,eUbpbGBSe0oQneuAenPasw,VfjfjsCxB3D7tbvl3Vm65w,5,0.525,this is an extremely well curated museum with wonderful interactive exhibits and good for all ages,,thi is an extrem well curat museum with wonder interact exhibit and good for all age,1,1,0,0
4415,303415,loo_fIXh3aoqcN9JvVQivA,eUbpbGBSe0oQneuAenPasw,VfjfjsCxB3D7tbvl3Vm65w,5,0.0,the museum goes in depth to the history of organized crime in the us and you'll leave wanting to watch a gangster movie,,the museum goe in depth to the histori of organ crime in the us and you'll leav want to watch a gangster movi,1,1,0,0
4416,303416,loo_fIXh3aoqcN9JvVQivA,eUbpbGBSe0oQneuAenPasw,VfjfjsCxB3D7tbvl3Vm65w,5,0.0,can't wait to return,,can't wait to return,1,1,0,0
4417,303417,q9sUFauOdIOjrfoVUr9k4g,eUbpbGBSe0oQneuAenPasw,DjBEzyzB6hIi9WSrd13Cxw,4,-0.1,three hours well spent,,three hour well spent,1,1,0,0
4418,303418,q9sUFauOdIOjrfoVUr9k4g,eUbpbGBSe0oQneuAenPasw,DjBEzyzB6hIi9WSrd13Cxw,4,0.24,the mob museum in downtown las vegas is a great attraction and anyone interested in early vegas history or organized crime in general should definitely visit this place,,the mob museum in downtown la vega is a great attract and anyon interest in earli vega histori or organ crime in gener should definit visit thi place,1,1,0,0
4419,303419,q9sUFauOdIOjrfoVUr9k4g,eUbpbGBSe0oQneuAenPasw,DjBEzyzB6hIi9WSrd13Cxw,4,0.5,"admittedly, i'm not a fan of museums but this one was quite enjoyable",,"admittedly, i'm not a fan of museum but thi one wa quit enjoy",1,1,0,0
4420,303420,q9sUFauOdIOjrfoVUr9k4g,eUbpbGBSe0oQneuAenPasw,DjBEzyzB6hIi9WSrd13Cxw,4,0.1,make sure you set aside at least 2,,make sure you set asid at least 2,1,1,1,0
4421,303421,q9sUFauOdIOjrfoVUr9k4g,eUbpbGBSe0oQneuAenPasw,DjBEzyzB6hIi9WSrd13Cxw,4,0.0,5 hours to work your way through all 3 floors of exhibits,,5 hour to work your way through all 3 floor of exhibit,1,1,0,0
4422,303422,q9sUFauOdIOjrfoVUr9k4g,eUbpbGBSe0oQneuAenPasw,DjBEzyzB6hIi9WSrd13Cxw,4,0.6,the museum was designed very well and they have an excellent collection of artifacts,,the museum wa design veri well and they have an excel collect of artifact,1,1,0,0
4423,303423,q9sUFauOdIOjrfoVUr9k4g,eUbpbGBSe0oQneuAenPasw,DjBEzyzB6hIi9WSrd13Cxw,4,0.4,if you don't enjoy reading copious amounts of information during your museum outings then this might not be the place for you,,if you don't enjoy read copiou amount of inform dure your museum outing then thi might not be the place for you,1,1,0,0
4424,303424,q9sUFauOdIOjrfoVUr9k4g,eUbpbGBSe0oQneuAenPasw,DjBEzyzB6hIi9WSrd13Cxw,4,0.275,"while there are a lot of cool things to look at, there is so much to read that it's almost like an information overload",,"while there are a lot of cool thing to look at, there is so much to read that it' almost like an inform overload",1,1,0,0
4425,303425,q9sUFauOdIOjrfoVUr9k4g,eUbpbGBSe0oQneuAenPasw,DjBEzyzB6hIi9WSrd13Cxw,4,0.4,"all in all, it was a great experience but it's something i would only do once",,"all in all, it wa a great experi but it' someth i would onli do onc",1,1,0,0
4426,303426,G3KcLzDUzo_jXS2pN3sWWg,eUbpbGBSe0oQneuAenPasw,bZ6Sc9X_6b62cfYLiecttw,4,0.25,at first i balked at the entrance fee but i decided hey,,at first i balk at the entranc fee but i decid hey,1,1,0,0
4427,303427,G3KcLzDUzo_jXS2pN3sWWg,eUbpbGBSe0oQneuAenPasw,bZ6Sc9X_6b62cfYLiecttw,4,0.3,"i'd spend that on a couple of spins on a dollar slot so why not a museum? i was completely blown away by the experience, it was so much more than i",,"i'd spend that on a coupl of spin on a dollar slot so whi not a museum? i wa complet blown away by the experience, it wa so much more than i",1,1,0,0
4428,303428,G3KcLzDUzo_jXS2pN3sWWg,eUbpbGBSe0oQneuAenPasw,bZ6Sc9X_6b62cfYLiecttw,4,-0.1,expected,,expect,1,1,0,0
4429,303429,G3KcLzDUzo_jXS2pN3sWWg,eUbpbGBSe0oQneuAenPasw,bZ6Sc9X_6b62cfYLiecttw,4,0.6,loved the adventure :-),,love the adventur :-),1,1,0,0
4430,303430,h-d_0VxRkJrwprumW4ypTg,eUbpbGBSe0oQneuAenPasw,texq7B8VM1ReF9793zuZUg,5,0.0,i visited the mob museum back in may 2013,,i visit the mob museum back in may 2013,1,1,0,0
4431,303431,h-d_0VxRkJrwprumW4ypTg,eUbpbGBSe0oQneuAenPasw,texq7B8VM1ReF9793zuZUg,5,0.1,the building used to be an old post office and court house,,the build use to be an old post offic and court hous,1,1,0,0
4432,303432,h-d_0VxRkJrwprumW4ypTg,eUbpbGBSe0oQneuAenPasw,texq7B8VM1ReF9793zuZUg,5,0.0,tickets cost $19,,ticket cost $19,1,1,0,1
4433,303433,h-d_0VxRkJrwprumW4ypTg,eUbpbGBSe0oQneuAenPasw,texq7B8VM1ReF9793zuZUg,5,0.0,95 + $5 for self parking,,95 + $5 for self park,1,1,0,0
4434,303434,h-d_0VxRkJrwprumW4ypTg,eUbpbGBSe0oQneuAenPasw,texq7B8VM1ReF9793zuZUg,5,-0.07777777799999999,you take an elevator to the third floor and work your way down to the ground floor (exhibit ends at the gift shop),,you take an elev to the third floor and work your way down to the ground floor (exhibit end at the gift shop),1,1,0,0
4435,303435,h-d_0VxRkJrwprumW4ypTg,eUbpbGBSe0oQneuAenPasw,texq7B8VM1ReF9793zuZUg,5,0.175,"the first exhibit is a lineup wall, complete with height markers",,"the first exhibit is a lineup wall, complet with height marker",1,1,0,0
4436,303436,h-d_0VxRkJrwprumW4ypTg,eUbpbGBSe0oQneuAenPasw,texq7B8VM1ReF9793zuZUg,5,0.0,"the museum exhibits remind me of watching the film, ""the godfather",,"the museum exhibit remind me of watch the film, ""the godfath",1,1,0,0
4437,303437,h-d_0VxRkJrwprumW4ypTg,eUbpbGBSe0oQneuAenPasw,texq7B8VM1ReF9793zuZUg,5,0.25,""" at first, you think that mob life is pretty glamorous",,""" at first, you think that mob life is pretti glamor",1,1,0,0
4438,303438,h-d_0VxRkJrwprumW4ypTg,eUbpbGBSe0oQneuAenPasw,texq7B8VM1ReF9793zuZUg,5,0.8,"but, by the end of the tour, you are happy you aren't a gangster",,"but, by the end of the tour, you are happi you aren't a gangster",1,1,1,0
4439,303439,h-d_0VxRkJrwprumW4ypTg,eUbpbGBSe0oQneuAenPasw,texq7B8VM1ReF9793zuZUg,5,0.22083333300000002,long story short: there is lots of see and the people working there were super nice,,long stori short: there is lot of see and the peopl work there were super nice,1,1,0,0
4440,303440,h-d_0VxRkJrwprumW4ypTg,eUbpbGBSe0oQneuAenPasw,texq7B8VM1ReF9793zuZUg,5,-0.133333333,i spent two and a half hours looking around,,i spent two and a half hour look around,1,1,0,0
4441,303441,h-d_0VxRkJrwprumW4ypTg,eUbpbGBSe0oQneuAenPasw,texq7B8VM1ReF9793zuZUg,5,-0.229166667,"for $25, two and a half hours of entertainment is hard to beat",,"for $25, two and a half hour of entertain is hard to beat",1,1,0,0
4442,303442,h-d_0VxRkJrwprumW4ypTg,eUbpbGBSe0oQneuAenPasw,texq7B8VM1ReF9793zuZUg,5,0.2,i highly recommend!,,i highli recommend!,1,1,1,0
4443,303443,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,0.8,this is a great museum,,thi is a great museum,1,1,0,0
4444,303444,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,0.0,my tips- do not listen to the staff who say it takes two hours to go through it,,my tips- do not listen to the staff who say it take two hour to go through it,1,1,0,0
4445,303445,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,0.0,plan on 4 hours,,plan on 4 hour,1,1,0,0
4446,303446,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,0.0,i was there for 3 hours and i did not have enough time to see everything,,i wa there for 3 hour and i did not have enough time to see everyth,1,1,0,0
4447,303447,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,0.0,"also, they give a teacher discount",,"also, they give a teacher discount",1,1,0,0
4448,303448,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,0.0,in some way there is irony in that connection but i will take it if i can get it,,in some way there is ironi in that connect but i will take it if i can get it,1,1,0,0
4449,303449,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,0.8,#NAME?,,#NAME?,1,1,0,0
4450,303450,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,0.0,parking is five dollars so heads up if you do not carry cash,,park is five dollar so head up if you do not carri cash,1,1,0,0
4451,303451,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,-0.0125,"as far as the museum goes, you can read the other reviews or go online for the content",,"as far as the museum goes, you can read the other review or go onlin for the content",1,1,0,0
4452,303452,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,0.375,as you have probably guessed by now it's all original mob and g-men artifacts,,as you have probabl guess by now it' all origin mob and g-men artifact,1,1,0,0
4453,303453,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,0.5,mary's top coolest things about the mob museum:,,mary' top coolest thing about the mob museum:,1,1,0,0
4454,303454,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,0.0,*it is housed in an historic courthouse and federal building from the 1930's,,*it is hous in an histor courthous and feder build from the 1930',1,1,0,0
4455,303455,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,0.3,i love old buildings,,i love old build,1,1,0,0
4456,303456,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,0.25,how funny that a federal courthouse is now a mob museum,,how funni that a feder courthous is now a mob museum,1,1,0,0
4457,303457,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,0.0,the irony was not lost on me,,the ironi wa not lost on me,1,1,0,0
4458,303458,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,0.0,*they actually have the wall here that the victims of the st,,*they actual have the wall here that the victim of the st,1,1,0,0
4459,303459,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,-0.15555555599999998,valentine's massacre were lined up against and gunned down,,valentine' massacr were line up against and gun down,1,1,0,0
4460,303460,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,0.2,the real wall with the bullet holes in it and everything,,the real wall with the bullet hole in it and everyth,1,1,0,0
4461,303461,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,-0.083333333,super creepy,,super creepi,1,1,0,0
4462,303462,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,0.0,i have some photos i will have to attach,,i have some photo i will have to attach,1,1,0,0
4463,303463,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,-0.5,"* the line up closet, the barber chair, the fake machine gun, and electric chair",,"* the line up closet, the barber chair, the fake machin gun, and electr chair",1,1,0,0
4464,303464,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,0.0,(even the lights dimmed when you flick the switch---lol) ,,(even the light dim when you flick the switch---lol) ,1,1,0,0
4465,303465,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,0.0,* the kennedy room,,* the kennedi room,1,1,0,0
4466,303466,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,0.0,*the history of las vegas,,*the histori of la vega,1,1,0,0
4467,303467,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,0.5,it was all so interesting,,it wa all so interest,1,1,0,0
4468,303468,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,0.0,"negatives,",,"negatives,",1,1,0,0
4469,303469,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,0.1,*i had to leave early to catch a show and missed some stuff,,*i had to leav earli to catch a show and miss some stuff,1,1,0,0
4470,303470,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,0.0,wahhh!,,wahhh!,1,1,0,0
4471,303471,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,0.0,* parking fees in vegas,,* park fee in vega,1,1,0,0
4472,303472,iLLpmIwMYAMwHBXOevb5eg,eUbpbGBSe0oQneuAenPasw,tBvrnSCLSpUdCDm5w5GPkg,5,0.2,really?,,really?,1,1,0,0
4473,303473,2v3dYnMRlKeWNCR2GcNuoA,eUbpbGBSe0oQneuAenPasw,2SK5SPtBPvUmYB5X7IPl7g,5,1.0,this is a great experience for tourists and locals! ,,thi is a great experi for tourist and locals! ,1,1,0,0
4474,303474,2v3dYnMRlKeWNCR2GcNuoA,eUbpbGBSe0oQneuAenPasw,2SK5SPtBPvUmYB5X7IPl7g,5,0.060690235999999995,"the museum is within the old vegas post office/court house, so it's really cool that they put it in a piece of vegas history - typically the city just knocks down the old to make room for the new",,"the museum is within the old vega post office/court house, so it' realli cool that they put it in a piec of vega histori - typic the citi just knock down the old to make room for the new",1,1,0,0
4475,303475,2v3dYnMRlKeWNCR2GcNuoA,eUbpbGBSe0oQneuAenPasw,2SK5SPtBPvUmYB5X7IPl7g,5,0.2,"they tell you it takes about 2 hours to get through, however if you really get into it and want to check everything out, it can take up to 4 hours",,"they tell you it take about 2 hour to get through, howev if you realli get into it and want to check everyth out, it can take up to 4 hour",1,1,1,0
4476,303476,2v3dYnMRlKeWNCR2GcNuoA,eUbpbGBSe0oQneuAenPasw,2SK5SPtBPvUmYB5X7IPl7g,5,0.173333333,"it's a very engaging experience - with kiosks you can interact with, to showing short documentaries on key people or events that took place",,"it' a veri engag experi - with kiosk you can interact with, to show short documentari on key peopl or event that took place",1,1,0,0
4477,303477,2v3dYnMRlKeWNCR2GcNuoA,eUbpbGBSe0oQneuAenPasw,2SK5SPtBPvUmYB5X7IPl7g,5,0.46666666700000003,"if you have any questions at all, the staff is well versed with everything in the museum and are super nice",,"if you have ani question at all, the staff is well vers with everyth in the museum and are super nice",1,1,0,0
4478,303478,2v3dYnMRlKeWNCR2GcNuoA,eUbpbGBSe0oQneuAenPasw,2SK5SPtBPvUmYB5X7IPl7g,5,0.5,"on top of the cost of your ticket, the museum parking lot is $5",,"on top of the cost of your ticket, the museum park lot is $5",1,1,1,0
4479,303479,2v3dYnMRlKeWNCR2GcNuoA,eUbpbGBSe0oQneuAenPasw,2SK5SPtBPvUmYB5X7IPl7g,5,-0.0625,"if you're trying to save a little, park in the ""old bus terminal"" parking lot on the corner of stewart/casino center at no charge",,"if you'r tri to save a little, park in the ""old bu terminal"" park lot on the corner of stewart/casino center at no charg",1,1,0,0
4480,303480,2v3dYnMRlKeWNCR2GcNuoA,eUbpbGBSe0oQneuAenPasw,2SK5SPtBPvUmYB5X7IPl7g,5,0.14285714300000002,(right next door to the museum),,(right next door to the museum),1,1,0,0
4481,303481,mOXmB61rMO0iJuWHTxs_LQ,eUbpbGBSe0oQneuAenPasw,Qr3tXeww4WMdN6FzTeXFrg,5,0.0,"this place is pricy, but was a blast",,"thi place is pricy, but wa a blast",1,1,0,0
4482,303482,mOXmB61rMO0iJuWHTxs_LQ,eUbpbGBSe0oQneuAenPasw,Qr3tXeww4WMdN6FzTeXFrg,5,0.3,i learned a lot and had a lot of fun doing it,,i learn a lot and had a lot of fun do it,1,1,0,0
4483,303483,mOXmB61rMO0iJuWHTxs_LQ,eUbpbGBSe0oQneuAenPasw,Qr3tXeww4WMdN6FzTeXFrg,5,-0.25,i have always been fascinated by the mafia and i've read a lot about it in the past,,i have alway been fascin by the mafia and i'v read a lot about it in the past,1,1,0,0
4484,303484,mOXmB61rMO0iJuWHTxs_LQ,eUbpbGBSe0oQneuAenPasw,Qr3tXeww4WMdN6FzTeXFrg,5,0.5,this museum taught me a lot more than i thought they could,,thi museum taught me a lot more than i thought they could,1,1,0,0
4485,303485,mOXmB61rMO0iJuWHTxs_LQ,eUbpbGBSe0oQneuAenPasw,Qr3tXeww4WMdN6FzTeXFrg,5,0.36666666700000006,i also was enjoying the fact that there was a visitor that was definitely an old timer and i personally had a great time listening to him reminisce about the good old days,,i also wa enjoy the fact that there wa a visitor that wa definit an old timer and i person had a great time listen to him reminisc about the good old day,1,1,0,0
4486,303486,4qZl_fLtPNNukj9h58YO0Q,eUbpbGBSe0oQneuAenPasw,NPBh2KEcGtvfMgedNxohIw,4,0.285,very cool and much better than expected,,veri cool and much better than expect,1,1,0,0
4487,303487,4qZl_fLtPNNukj9h58YO0Q,eUbpbGBSe0oQneuAenPasw,NPBh2KEcGtvfMgedNxohIw,4,0.0,took 2 hours,,took 2 hour,1,1,0,0
4488,303488,4qZl_fLtPNNukj9h58YO0Q,eUbpbGBSe0oQneuAenPasw,NPBh2KEcGtvfMgedNxohIw,4,0.0,lots to take in,,lot to take in,1,1,0,0
4489,303489,4qZl_fLtPNNukj9h58YO0Q,eUbpbGBSe0oQneuAenPasw,NPBh2KEcGtvfMgedNxohIw,4,0.0,"however, avoid group sales",,"however, avoid group sale",1,1,0,0
4490,303490,4qZl_fLtPNNukj9h58YO0Q,eUbpbGBSe0oQneuAenPasw,NPBh2KEcGtvfMgedNxohIw,4,0.0,the sales manager is clueless,,the sale manag is clueless,1,1,0,0
4491,303491,6SFhYVb2u1uBbooH_5hcSw,eUbpbGBSe0oQneuAenPasw,pMlM0zTFU4e6n4wKA1u89A,2,0.108333333,a fine respite from the vegas heat for a few hours but,,a fine respit from the vega heat for a few hour but,1,1,0,0
4492,303492,6SFhYVb2u1uBbooH_5hcSw,eUbpbGBSe0oQneuAenPasw,pMlM0zTFU4e6n4wKA1u89A,2,0.0,feels like a night at home on the couch with a t,,feel like a night at home on the couch with a t,1,1,0,0
4493,303493,6SFhYVb2u1uBbooH_5hcSw,eUbpbGBSe0oQneuAenPasw,pMlM0zTFU4e6n4wKA1u89A,2,0.0,"""mob week"" marathon",,"""mob week"" marathon",1,1,0,0
4494,303494,6SFhYVb2u1uBbooH_5hcSw,eUbpbGBSe0oQneuAenPasw,pMlM0zTFU4e6n4wKA1u89A,2,0.0,a lot of screens with talking heads spouting things you'll swear you've heard before and the st,,a lot of screen with talk head spout thing you'll swear you'v heard befor and the st,1,1,0,0
